Time,NR-ARFCN,PCI,_oid,RSRP,RSRQ,SINR,PDSCH_MCS,PUSCH_MCS,PDSCH PRBs,PUSCH PRBs,throughput_DL,C-RNTI,Corridor_tag,lab_anom,lab_bs,lab_inf,lab_1rr,Label
2022-10-04 17:49:16.506,628416,17,1350791784,-74.69999695,-10.30000019,38.09999847,24.0,15.0,128.0,4.0,334690304,16125,0,0,0,0,0,0
2022-10-04 17:49:17.029,628416,17,1350791784,-75.0,-10.30000019,36.09999847,25.0,15.0,128.0,4.0,319607808,16125,0,0,0,0,0,0
2022-10-04 17:49:17.527,628416,17,1350791784,-76.40000153,-10.39999962,37.5,25.0,15.0,128.0,4.0,319607808,16125,0,0,0,0,0,0
2022-10-04 17:49:18.044,628416,17,1350791784,-74.30000305,-10.30000019,38.09999847,26.0,15.0,128.0,4.0,319607808,16125,0,0,0,0,0,0
2022-10-04 17:49:18.552,628416,17,1350791784,-74.90000153,-10.30000019,36.79999924,26.0,15.0,128.0,4.0,343401140,16125,0,0,0,0,0,0
2022-10-04 17:49:19.071,628416,17,1350791784,-74.0,-10.30000019,38.09999847,25.0,15.0,128.0,4.0,343401140,16125,0,0,0,0,0,0
2022-10-04 17:49:19.576,628416,17,1350791784,-75.30000305,-10.30000019,37.29999924,25.0,15.0,128.0,4.0,343401140,16125,0,0,0,0,0,0
2022-10-04 17:49:20.077,628416,17,1350791784,-76.69999695,-10.30000019,37.5,25.0,15.0,128.0,4.0,332009794,16125,0,0,0,0,0,0
2022-10-04 17:49:20.566,628416,17,1350791784,-75.5,-10.30000019,37.29999924,24.0,16.0,128.0,4.0,332009794,16125,0,0,0,0,0,0
2022-10-04 17:49:21.106,628416,17,1350791784,-76.80000305,-10.30000019,36.59999847,24.0,14.0,128.0,4.0,332009794,16125,0,0,0,0,0,0
2022-10-04 17:49:21.623,628416,17,1350791784,-76.5,-10.30000019,37.09999847,24.0,15.0,128.0,4.0,342022153,16125,0,0,0,0,0,0
2022-10-04 17:49:22.119,628416,17,1350791784,-78.09999847,-10.30000019,35.90000153,25.0,14.0,128.0,4.0,342022153,16125,0,0,0,0,0,0
2022-10-04 17:49:22.646,628416,17,1350791784,-78.5,-10.39999962,36.40000153,25.0,14.0,128.0,4.0,342022153,16125,0,0,0,0,0,0
2022-10-04 17:49:23.145,628416,17,1350791784,-78.69999695,-10.39999962,34.59999847,24.0,15.0,128.0,4.0,308104311,16125,0,0,0,0,0,0
2022-10-04 17:49:23.659,628416,17,1350791784,-80.69999695,-10.30000019,33.59999847,24.0,15.0,127.0,4.0,308104311,16125,0,0,0,0,0,0
2022-10-04 17:49:24.160,628416,17,1350791784,-80.80000305,-10.39999962,34.20000076,24.0,15.0,128.0,4.0,308104311,16125,0,0,0,0,0,0
2022-10-04 17:49:24.680,628416,17,1350791784,-80.19999695,-10.30000019,33.40000153,25.0,15.0,128.0,4.0,333938745,16125,0,0,0,0,0,0
2022-10-04 17:49:25.181,628416,17,1350791784,-80.80000305,-10.30000019,32.59999847,26.0,15.0,128.0,4.0,333938745,16125,0,0,0,0,0,0
2022-10-04 17:49:25.703,628416,17,1350791784,-81.30000305,-10.30000019,34.09999847,25.0,15.0,128.0,4.0,333938745,16125,0,0,0,0,0,0
2022-10-04 17:49:26.201,628416,17,1350791784,-81.80000305,-10.30000019,35.09999847,24.0,15.0,128.0,4.0,326783872,16125,0,0,0,0,0,0
2022-10-04 17:49:26.721,628416,17,1350791784,-81.30000305,-10.30000019,34.29999924,24.0,15.0,128.0,4.0,326783872,16125,0,0,0,0,0,0
2022-10-04 17:49:27.247,628416,17,1350791784,-81.59999847,-10.30000019,35.40000153,24.0,15.0,128.0,4.0,361457664,16125,0,0,0,0,0,0
2022-10-04 17:49:27.723,628416,17,1350791784,-80.19999695,-10.30000019,35.29999924,24.0,16.0,128.0,4.0,361457664,16125,0,0,0,0,0,0
2022-10-04 17:49:28.238,628416,17,1350791784,-81.59999847,-10.39999962,33.40000153,25.0,15.0,128.0,4.0,361457664,16125,0,0,0,0,0,0
2022-10-04 17:49:28.745,628416,17,1350791784,-80.80000305,-10.39999962,34.29999924,24.0,16.0,128.0,4.0,327534152,16125,0,0,0,0,0,0
2022-10-04 17:49:29.262,628416,17,1350791784,-81.69999695,-10.39999962,32.79999924,23.0,15.0,128.0,4.0,327534152,16125,0,0,0,0,0,0
2022-10-04 17:49:29.761,628416,17,1350791784,-80.90000153,-10.39999962,33.79999924,23.0,14.0,128.0,4.0,327534152,16125,0,0,0,0,0,0
2022-10-04 17:49:30.281,628416,17,1350791784,-80.80000305,-10.39999962,33.70000076,24.0,14.0,128.0,4.0,316295168,16125,0,0,0,0,0,0
2022-10-04 17:49:30.781,628416,17,1350791784,-85.0,-10.39999962,32.0,24.0,14.0,128.0,4.0,316295168,16125,0,0,0,0,0,0
2022-10-04 17:49:31.307,628416,17,1350791784,-82.80000305,-10.39999962,34.5,23.0,15.0,128.0,4.0,327685120,16125,0,0,0,0,0,0
2022-10-04 17:49:31.827,628416,17,1350791784,-83.0,-10.39999962,32.29999924,23.0,15.0,128.0,4.0,327685120,16125,0,0,0,0,0,0
2022-10-04 17:49:32.356,628416,17,1350791784,-83.59999847,-10.39999962,29.10000038,22.0,15.0,128.0,4.0,291434901,16125,0,0,0,0,0,0
2022-10-04 17:49:32.876,628416,17,1350791784,-82.40000153,-10.5,32.59999847,22.0,15.0,128.0,4.0,291434901,16125,0,0,0,0,0,0
2022-10-04 17:49:33.407,628416,17,1350791784,-84.30000305,-10.39999962,32.40000153,23.0,15.0,128.0,4.0,291434901,16125,0,0,0,0,0,0
2022-10-04 17:49:33.935,628416,17,1350791784,-85.19999695,-10.39999962,33.70000076,22.0,15.0,128.0,4.0,294332860,16125,0,0,0,0,0,0
2022-10-04 17:49:34.428,628416,17,1350791784,-86.09999847,-10.39999962,32.5,23.0,14.0,128.0,4.0,294332860,16125,0,0,0,0,0,0
2022-10-04 17:49:34.936,628416,17,1350791784,-88.90000153,-10.39999962,30.20000076,23.0,14.0,127.0,4.0,294332860,16125,0,0,0,0,0,0
2022-10-04 17:49:35.451,628416,17,1350791784,-88.0,-10.39999962,30.70000076,23.0,14.0,128.0,4.0,261250048,16125,0,0,0,0,0,0
2022-10-04 17:49:35.958,628416,17,1350791784,-87.90000153,-10.39999962,30.60000038,23.0,14.0,128.0,4.0,261250048,16125,0,0,0,0,0,0
2022-10-04 17:49:36.471,628416,17,1350791784,-87.19999695,-10.39999962,30.5,23.0,14.0,128.0,4.0,286159872,16125,0,0,0,0,0,0
2022-10-04 17:49:36.973,628416,17,1350791784,-88.69999695,-10.39999962,29.0,22.0,15.0,128.0,4.0,286159872,16125,0,0,0,0,0,0
2022-10-04 17:49:37.489,628416,17,1350791784,-87.59999847,-10.30000019,30.79999924,22.0,14.0,128.0,4.0,298225152,16125,0,0,0,0,0,0
2022-10-04 17:49:38.019,628416,17,1350791784,-85.19999695,-10.39999962,33.5,21.0,14.0,128.0,4.0,298225152,16125,0,0,0,0,0,0
2022-10-04 17:49:38.500,628416,17,1350791784,-83.5,-10.39999962,33.29999924,22.0,14.0,128.0,4.0,298225152,16125,0,0,0,0,0,0
2022-10-04 17:49:39.009,628416,17,1350791784,-83.0,-10.39999962,34.59999847,22.0,15.0,128.0,4.0,298225152,16125,0,0,0,0,0,0
2022-10-04 17:49:39.510,628416,17,1350791784,-80.19999695,-10.30000019,35.40000153,22.0,15.0,128.0,4.0,288908358,16125,0,0,0,0,0,0
2022-10-04 17:49:40.027,628416,17,1350791784,-79.80000305,-10.30000019,35.59999847,22.0,15.0,128.0,4.0,288908358,16125,0,0,0,0,0,0
2022-10-04 17:49:40.539,628416,17,1350791784,-79.30000305,-10.30000019,35.40000153,23.0,16.0,128.0,4.0,288908358,16125,0,0,0,0,0,0
2022-10-04 17:49:41.047,628416,17,1350791784,-78.59999847,-10.39999962,36.59999847,22.0,16.0,128.0,4.0,277506048,16125,0,0,0,0,0,0
2022-10-04 17:49:41.556,628416,17,1350791784,-80.0,-10.39999962,35.20000076,23.0,16.0,128.0,4.0,277506048,16125,0,0,0,0,0,0
2022-10-04 17:49:42.074,628416,17,1350791784,-82.0,-10.39999962,35.20000076,24.0,15.0,129.0,4.0,272807936,16125,0,0,0,0,0,0
2022-10-04 17:49:42.545,628416,17,1350791784,-80.5,-10.39999962,36.09999847,24.0,15.0,128.0,4.0,272807936,16125,0,0,0,0,0,0
2022-10-04 17:49:43.076,628416,17,1350791784,-80.5,-10.30000019,35.29999924,25.0,16.0,128.0,4.0,338679808,16125,0,0,0,0,0,0
2022-10-04 17:49:43.599,628416,17,1350791784,-81.30000305,-10.30000019,34.59999847,26.0,15.0,128.0,4.0,338679808,16125,0,0,0,0,0,0
2022-10-04 17:49:44.130,628416,17,1350791784,-83.0,-10.30000019,34.79999924,26.0,15.0,128.0,4.0,341191680,16125,0,0,0,0,0,0
2022-10-04 17:49:44.621,628416,17,1350791784,-80.80000305,-10.30000019,34.70000076,25.0,15.0,128.0,4.0,341191680,16125,0,0,0,0,0,0
2022-10-04 17:49:45.115,628416,17,1350791784,-81.19999695,-10.30000019,33.29999924,25.0,15.0,129.0,4.0,351566848,16125,0,0,0,0,0,0
2022-10-04 17:49:45.633,628416,17,1350791784,-79.30000305,-10.30000019,35.70000076,26.0,15.0,128.0,4.0,351566848,16125,0,0,0,0,0,0
2022-10-04 17:49:46.134,628416,17,1350791784,-81.19999695,-10.30000019,34.5,26.0,15.0,128.0,4.0,366842129,16125,0,0,0,0,0,0
2022-10-04 17:49:46.662,628416,17,1350791784,-81.19999695,-10.30000019,36.59999847,26.0,16.0,128.0,4.0,366842129,16125,0,0,0,0,0,0
2022-10-04 17:49:47.183,628416,17,1350791784,-78.5,-10.30000019,36.59999847,25.0,16.0,128.0,4.0,366842129,16125,0,0,0,0,0,0
2022-10-04 17:49:47.674,628416,17,1350791784,-79.40000153,-10.30000019,37.20000076,25.0,16.0,128.0,4.0,321896476,16125,0,0,0,0,0,0
2022-10-04 17:49:48.179,628416,17,1350791784,-78.40000153,-10.30000019,37.59999847,25.0,15.0,128.0,4.0,321896476,16125,0,0,0,0,0,0
