Time,NR-ARFCN,PCI,_oid,RSRP,RSRQ,SINR,PDSCH_MCS,PUSCH_MCS,PDSCH PRBs,PUSCH PRBs,throughput_DL,C-RNTI,Corridor_tag,lab_anom,lab_bs,lab_inf,lab_1rr,Label
2022-10-04 15:52:38.339,628416,17,1350791784,-102.0,-10.5,22.0,18.0,11.0,128.0,4.0,156643413,13853,0,0,0,0,0,0
2022-10-04 15:52:38.861,628416,17,1350791784,-101.6999969,-10.39999962,20.60000038,19.0,12.0,128.0,4.0,163063154,13853,0,0,0,0,0,0
2022-10-04 15:52:39.390,628416,17,1350791784,-102.8000031,-10.5,20.20000076,18.0,13.0,128.0,4.0,163063154,13853,0,0,0,0,0,0
2022-10-04 15:52:39.878,628416,17,1350791784,-103.4000015,-10.5,16.70000076,18.0,13.0,128.0,4.0,163063154,13853,0,0,0,0,0,0
2022-10-04 15:52:40.387,628416,17,1350791784,-103.1999969,-10.39999962,19.5,19.0,13.0,128.0,4.0,161514496,13853,0,0,0,0,0,0
2022-10-04 15:52:40.894,628416,17,1350791784,-102.3000031,-10.39999962,19.89999962,19.0,11.0,127.0,4.0,161514496,13853,0,0,0,0,0,0
2022-10-04 15:52:41.399,628416,17,1350791784,-102.8000031,-10.39999962,19.39999962,18.0,13.0,128.0,4.0,170217472,13853,0,0,0,0,0,0
2022-10-04 15:52:41.914,628416,17,1350791784,-103.0999985,-10.5,18.5,19.0,13.0,128.0,4.0,170217472,13853,0,0,0,0,0,0
2022-10-04 15:52:42.417,628416,17,1350791784,-102.1999969,-10.5,22.60000038,19.0,12.0,128.0,4.0,174238720,13853,0,0,0,0,0,0
2022-10-04 15:52:42.920,628416,17,1350791784,-103.3000031,-10.5,18.29999924,18.0,13.0,128.0,4.0,174238720,13853,0,0,0,0,0,0
2022-10-04 15:52:43.438,628416,17,1350791784,-102.0999985,-10.5,20.60000038,19.0,11.0,128.0,4.0,162340864,13853,0,0,0,0,0,0
2022-10-04 15:52:43.947,628416,17,1350791784,-101.6999969,-10.39999962,20.5,18.0,12.0,128.0,4.0,162340864,13853,0,0,0,0,0,0
2022-10-04 15:52:44.453,628416,17,1350791784,-101.3000031,-10.5,22.70000076,18.0,12.0,128.0,4.0,161087488,13853,0,0,0,0,0,0
2022-10-04 15:52:44.962,628416,17,1350791784,-101.4000015,-10.5,19.89999962,19.0,13.0,128.0,4.0,161087488,13853,0,0,0,0,0,0
2022-10-04 15:52:45.482,628416,17,1350791784,-102.5999985,-10.39999962,19.70000076,19.0,14.0,128.0,4.0,175729664,13853,0,0,0,0,0,0
2022-10-04 15:52:45.987,628416,17,1350791784,-101.5999985,-10.39999962,21.5,18.0,13.0,129.0,4.0,175729664,13853,0,0,0,0,0,0
2022-10-04 15:52:46.508,628416,17,1350791784,-100.5,-10.39999962,21.60000038,19.0,13.0,128.0,4.0,170215192,13853,0,0,0,0,0,0
2022-10-04 15:52:47.008,628416,17,1350791784,-100.5,-10.39999962,22.39999962,20.0,13.0,128.0,4.0,170215192,13853,0,0,0,0,0,0
2022-10-04 15:52:47.539,628416,17,1350791784,-99.80000305,-10.5,22.60000038,19.0,13.0,128.0,4.0,178383360,13853,0,0,0,0,0,0
2022-10-04 15:52:48.028,628416,17,1350791784,-102.9000015,-10.69999981,21.79999924,20.0,14.0,128.0,4.0,178383360,13853,0,0,0,0,0,0
2022-10-04 15:52:48.558,628416,17,1350791784,-99.59999847,-10.39999962,23.39999962,19.0,13.0,128.0,4.0,178383360,13853,0,0,0,0,0,0
2022-10-04 15:52:49.086,628416,17,1350791784,-99.5,-10.39999962,22.5,19.0,13.0,128.0,4.0,178383360,13853,0,0,0,0,0,0
2022-10-04 15:52:49.575,628416,17,1350791784,-97.90000153,-10.30000019,23.70000076,19.0,12.0,128.0,4.0,173319811,13853,0,0,0,0,0,0
2022-10-04 15:52:50.109,628416,17,1350791784,-100.0,-10.39999962,22.60000038,19.0,13.0,128.0,4.0,173319811,13853,0,0,0,0,0,0
2022-10-04 15:52:50.635,628416,17,1350791784,-102.6999969,-10.60000038,20.5,19.0,13.0,127.0,4.0,173319811,13853,0,0,0,0,0,0
2022-10-04 15:52:51.134,628416,17,1350791784,-102.5,-10.60000038,20.5,18.0,13.0,128.0,4.0,188530573,13853,0,0,0,0,0,0
2022-10-04 15:52:51.687,628416,17,1350791784,-101.3000031,-10.5,22.29999924,18.0,14.0,128.0,4.0,188530573,13853,0,0,0,0,0,0
2022-10-04 15:52:52.190,628416,17,1350791784,-100.6999969,-10.39999962,21.89999962,18.0,14.0,129.0,4.0,151263232,13853,0,0,0,0,0,0
2022-10-04 15:52:52.695,628416,17,1350791784,-101.4000015,-10.60000038,21.60000038,19.0,14.0,128.0,4.0,151263232,13853,0,0,0,0,0,0
2022-10-04 15:52:53.216,628416,17,1350791784,-101.6999969,-10.5,20.70000076,20.0,15.0,128.0,4.0,154156032,13853,0,0,0,0,0,0
2022-10-04 15:52:53.716,628416,17,1350791784,-100.1999969,-10.39999962,22.5,19.0,14.0,127.0,4.0,154156032,13853,0,0,0,0,0,0
2022-10-04 15:52:54.234,628416,17,1350791784,-102.0999985,-10.5,20.10000038,18.0,13.0,128.0,4.0,197890048,13853,0,0,0,0,0,0
2022-10-04 15:52:54.738,628416,17,1350791784,-101.5999985,-10.5,20.39999962,18.0,13.0,128.0,4.0,197890048,13853,0,0,0,0,0,0
2022-10-04 15:52:55.256,628416,17,1350791784,-100.0,-10.39999962,23.29999924,18.0,13.0,128.0,4.0,197890048,13853,0,0,0,0,0,0
2022-10-04 15:52:55.757,628416,17,1350791784,-101.3000031,-10.39999962,20.70000076,18.0,13.0,128.0,4.0,158811693,13853,0,0,0,0,0,0
2022-10-04 15:52:56.262,628416,17,1350791784,-102.5999985,-10.39999962,20.70000076,18.0,13.0,128.0,4.0,158811693,13853,0,0,0,0,0,0
2022-10-04 15:52:56.783,628416,17,1350791784,-103.1999969,-10.5,21.20000076,19.0,14.0,128.0,4.0,158811693,13853,0,0,0,0,0,0
2022-10-04 15:52:57.312,628416,17,1350791784,-101.0,-10.5,20.89999962,18.0,14.0,128.0,4.0,177555456,13853,0,0,0,0,0,0
2022-10-04 15:52:57.832,628416,17,1350791784,-102.3000031,-10.5,20.79999924,17.0,14.0,128.0,4.0,177555456,13853,0,0,0,0,0,0
2022-10-04 15:52:58.362,628416,17,1350791784,-101.5999985,-10.39999962,21.39999962,18.0,14.0,128.0,4.0,151494656,13853,0,0,0,0,0,0
2022-10-04 15:52:58.853,628416,17,1350791784,-101.0999985,-10.5,23.0,19.0,13.0,128.0,4.0,151494656,13853,0,0,0,0,0,0
2022-10-04 15:52:59.358,628416,17,1350791784,-100.5999985,-10.5,22.5,18.0,14.0,128.0,4.0,152725504,13853,0,0,0,0,0,0
2022-10-04 15:52:59.858,628416,17,1350791784,-101.9000015,-10.5,20.79999924,18.0,14.0,128.0,4.0,152725504,13853,0,0,0,0,0,0
2022-10-04 15:53:00.377,628416,17,1350791784,-101.4000015,-10.5,22.89999962,19.0,14.0,128.0,4.0,178910497,13853,0,0,0,0,0,0
2022-10-04 15:53:00.910,628416,17,1350791784,-99.19999695,-10.39999962,23.70000076,20.0,14.0,127.0,4.0,178910497,13853,0,0,0,0,0,0
2022-10-04 15:53:01.431,628416,17,1350791784,-100.3000031,-10.39999962,23.29999924,19.0,13.0,128.0,4.0,171058075,13853,0,0,0,0,0,0
2022-10-04 15:53:01.932,628416,17,1350791784,-98.19999695,-10.39999962,24.10000038,20.0,14.0,128.0,4.0,171058075,13853,0,0,0,0,0,0
2022-10-04 15:53:02.449,628416,17,1350791784,-99.5,-10.5,25.10000038,19.0,14.0,128.0,4.0,171058075,13853,0,0,0,0,0,0
2022-10-04 15:53:02.955,628416,17,1350791784,-101.5999985,-10.5,21.79999924,20.0,14.0,128.0,4.0,184636220,13853,0,0,0,0,0,0
2022-10-04 15:53:03.456,628416,17,1350791784,-100.3000031,-10.39999962,24.0,20.0,15.0,127.0,4.0,184636220,13853,0,0,0,0,0,0
2022-10-04 15:53:03.975,628416,17,1350791784,-96.5,-10.30000019,25.29999924,20.0,13.0,128.0,4.0,184636220,13853,0,0,0,0,0,0
2022-10-04 15:53:04.474,628416,17,1350791784,-100.6999969,-10.39999962,22.10000038,20.0,13.0,128.0,4.0,184636220,13853,0,0,0,0,0,0
2022-10-04 15:53:04.996,628416,17,1350791784,-98.90000153,-10.39999962,23.39999962,21.0,14.0,128.0,4.0,184350735,13853,0,0,0,0,0,0
2022-10-04 15:53:05.502,628416,17,1350791784,-99.5,-10.39999962,22.79999924,20.0,14.0,128.0,4.0,184350735,13853,0,0,0,0,0,0
2022-10-04 15:53:06.005,628416,17,1350791784,-100.8000031,-10.39999962,21.89999962,19.0,14.0,129.0,4.0,210892800,13853,0,0,0,0,0,0
2022-10-04 15:53:06.521,628416,17,1350791784,-101.5,-10.39999962,21.0,20.0,14.0,128.0,4.0,210892800,13853,0,0,0,0,0,0
2022-10-04 15:53:07.051,628416,17,1350791784,-102.3000031,-10.5,21.89999962,19.0,13.0,129.0,6.0,179843832,13853,0,0,0,0,0,0
2022-10-04 15:53:07.576,628416,17,1350791784,-100.0999985,-10.39999962,22.10000038,20.0,13.0,128.0,5.0,179843832,13853,0,0,0,0,0,0
2022-10-04 15:53:08.098,628416,17,1350791784,-100.8000031,-10.39999962,21.29999924,21.0,13.0,128.0,5.0,179843832,13853,0,0,0,0,0,0
2022-10-04 15:53:08.598,628416,17,1350791784,-98.0,-10.30000019,25.39999962,20.0,14.0,128.0,4.0,198913024,13853,0,0,0,0,0,0
2022-10-04 15:53:09.123,628416,17,1350791784,-97.80000305,-10.39999962,22.5,20.0,14.0,128.0,4.0,198913024,13853,0,0,0,0,0,0
2022-10-04 15:53:09.643,628416,17,1350791784,-101.0,-10.5,23.20000076,20.0,14.0,128.0,4.0,198913024,13853,0,0,0,0,0,0
2022-10-04 15:53:10.167,628416,17,1350791784,-100.5999985,-10.5,21.89999962,21.0,15.0,128.0,4.0,198913024,13853,0,0,0,0,0,0
2022-10-04 15:53:10.679,628416,17,1350791784,-100.5999985,-10.39999962,21.20000076,21.0,15.0,128.0,4.0,193212092,13853,0,0,0,0,0,0
2022-10-04 15:53:11.181,628416,17,1350791784,-100.0999985,-10.39999962,25.20000076,20.0,14.0,129.0,4.0,193212092,13853,0,0,0,0,0,0
2022-10-04 15:53:11.711,628416,17,1350791784,-98.80000305,-10.30000019,23.0,21.0,14.0,128.0,4.0,193212092,13853,0,0,0,0,0,0
2022-10-04 15:53:12.227,628416,17,1350791784,-98.09999847,-10.39999962,24.70000076,22.0,14.0,128.0,4.0,216525362,13853,0,0,0,0,0,0
2022-10-04 15:53:12.747,628416,17,1350791784,-96.5,-10.39999962,24.89999962,22.0,14.0,128.0,4.0,216525362,13853,0,0,0,0,0,0
2022-10-04 15:53:13.248,628416,17,1350791784,-99.0,-10.39999962,22.70000076,23.0,14.0,127.0,5.0,216525362,13853,0,0,0,0,0,0
2022-10-04 15:53:13.756,628416,17,1350791784,-99.80000305,-10.39999962,23.70000076,21.0,13.0,127.0,4.0,209270971,13853,0,0,0,0,0,0
2022-10-04 15:53:14.265,628416,17,1350791784,-100.8000031,-10.39999962,20.89999962,20.0,15.0,128.0,4.0,209270971,13853,0,0,0,0,0,0
2022-10-04 15:53:14.774,628416,17,1350791784,-100.8000031,-10.39999962,20.10000038,20.0,14.0,128.0,4.0,209270971,13853,0,0,0,0,0,0
2022-10-04 15:53:15.277,628416,17,1350791784,-100.0999985,-10.39999962,21.39999962,19.0,13.0,128.0,4.0,200689664,13853,0,0,0,0,0,0
2022-10-04 15:53:15.795,628416,17,1350791784,-100.9000015,-10.5,21.20000076,18.0,14.0,129.0,4.0,200689664,13853,0,0,0,0,0,0
2022-10-04 15:53:16.290,628416,17,1350791784,-101.8000031,-10.5,20.89999962,19.0,14.0,128.0,4.0,166895632,13853,0,0,0,0,0,0
2022-10-04 15:53:16.811,628416,17,1350791784,-100.3000031,-10.5,20.39999962,19.0,12.0,127.0,4.0,166895632,13853,0,0,0,0,0,0
2022-10-04 15:53:17.315,628416,17,1350791784,-101.1999969,-10.5,22.10000038,19.0,14.0,128.0,4.0,169502177,13853,0,0,0,0,0,0
2022-10-04 15:53:17.850,628416,17,1350791784,-101.0,-10.39999962,20.29999924,18.0,14.0,128.0,4.0,169502177,13853,0,0,0,0,0,0
2022-10-04 15:53:18.376,628416,17,1350791784,-101.6999969,-10.5,19.39999962,18.0,13.0,128.0,4.0,169502177,13853,0,0,0,0,0,0
2022-10-04 15:53:18.903,628416,17,1350791784,-101.0,-10.39999962,21.29999924,18.0,13.0,128.0,4.0,166482564,13853,0,0,0,0,0,0
2022-10-04 15:53:19.406,628416,17,1350791784,-100.5999985,-10.5,21.10000038,18.0,14.0,128.0,4.0,166482564,13853,0,0,0,0,0,0
2022-10-04 15:53:19.918,628416,17,1350791784,-104.6999969,-10.60000038,18.10000038,18.0,14.0,128.0,4.0,166482564,13853,0,0,0,0,0,0
2022-10-04 15:53:20.448,628416,17,1350791784,-100.5,-10.5,22.79999924,18.0,14.0,128.0,4.0,166482564,13853,0,0,0,0,0,0
2022-10-04 15:53:20.960,628416,17,1350791784,-100.5,-10.5,22.0,19.0,14.0,129.0,4.0,166047551,13853,0,0,0,0,0,0
2022-10-04 15:53:21.434,628416,17,1350791784,-100.8000031,-10.60000038,20.79999924,19.0,14.0,128.0,4.0,166047551,13853,0,0,0,0,0,0
2022-10-04 15:53:21.946,628416,17,1350791784,-100.0999985,-10.60000038,23.29999924,19.0,14.0,128.0,4.0,166047551,13853,0,0,0,0,0,0
2022-10-04 15:53:22.450,628416,17,1350791784,-98.09999847,-10.5,22.70000076,20.0,13.0,128.0,4.0,166047551,13853,0,0,0,0,0,0
2022-10-04 15:53:22.963,628416,17,1350791784,-99.09999847,-10.5,22.39999962,20.0,13.0,128.0,4.0,177823567,13853,0,0,0,0,0,0
2022-10-04 15:53:23.472,628416,17,1350791784,-98.59999847,-10.5,22.89999962,21.0,14.0,128.0,4.0,177823567,13853,0,0,0,0,0,0
2022-10-04 15:53:23.969,628416,17,1350791784,-96.59999847,-10.39999962,26.20000076,20.0,15.0,128.0,4.0,177823567,13853,0,0,0,0,0,0
2022-10-04 15:53:24.489,628416,17,1350791784,-96.40000153,-10.39999962,27.20000076,20.0,15.0,129.0,4.0,213334016,13853,0,0,0,0,0,0
2022-10-04 15:53:25.019,628416,17,1350791784,-94.59999847,-10.39999962,25.10000038,21.0,15.0,128.0,4.0,196355828,13853,0,0,0,0,0,0
2022-10-04 15:53:25.502,628416,17,1350791784,-96.30000305,-10.39999962,24.60000038,22.0,14.0,128.0,4.0,196355828,13853,0,0,0,0,0,0
2022-10-04 15:53:26.005,628416,17,1350791784,-98.5,-10.39999962,23.10000038,21.0,14.0,129.0,4.0,196355828,13853,0,0,0,0,0,0
2022-10-04 15:53:26.505,628416,17,1350791784,-96.30000305,-10.39999962,25.89999962,21.0,14.0,128.0,4.0,221670374,13853,0,0,0,0,0,0
2022-10-04 15:53:27.026,628416,17,1350791784,-94.59999847,-10.39999962,25.10000038,21.0,14.0,128.0,4.0,221670374,13853,0,0,0,0,0,0
2022-10-04 15:53:27.555,628416,17,1350791784,-97.80000305,-10.39999962,22.79999924,22.0,14.0,128.0,4.0,221670374,13853,0,0,0,0,0,0
2022-10-04 15:53:28.072,628416,17,1350791784,-96.30000305,-10.39999962,25.0,21.0,15.0,128.0,4.0,221670374,13853,0,0,0,0,0,0
2022-10-04 15:53:28.568,628416,17,1350791784,-96.69999695,-10.39999962,23.5,22.0,16.0,128.0,4.0,211242133,13853,0,0,0,0,0,0
2022-10-04 15:53:29.090,628416,17,1350791784,-98.19999695,-10.39999962,24.20000076,22.0,14.0,128.0,4.0,211242133,13853,0,0,0,0,0,0
2022-10-04 15:53:29.613,628416,17,1350791784,-99.90000153,-10.5,22.5,22.0,14.0,128.0,4.0,211242133,13853,0,0,0,0,0,0
2022-10-04 15:53:30.115,628416,17,1350791784,-98.30000305,-10.39999962,21.89999962,21.0,15.0,128.0,4.0,242872135,13853,0,0,0,0,0,0
2022-10-04 15:53:30.621,628416,17,1350791784,-100.0,-10.39999962,23.10000038,22.0,15.0,126.0,5.0,242872135,13853,0,0,0,0,0,0
2022-10-04 15:53:31.151,628416,17,1350791784,-101.5999985,-10.39999962,20.39999962,20.0,14.0,124.0,5.0,242872135,13853,0,0,0,0,0,0
2022-10-04 15:53:31.645,628416,17,1350791784,-100.5999985,-10.39999962,21.10000038,18.0,14.0,127.0,4.0,179362304,13853,0,0,0,0,0,0
2022-10-04 15:53:32.175,628416,17,1350791784,-103.1999969,-10.5,19.5,17.0,14.0,128.0,4.0,179362304,13853,0,0,0,0,0,0
2022-10-04 15:53:32.667,628416,17,1350791784,-101.8000031,-10.5,22.29999924,18.0,14.0,128.0,4.0,179362304,13853,0,0,0,0,0,0
2022-10-04 15:53:33.194,628416,17,1350791784,-100.1999969,-10.39999962,21.0,16.0,13.0,128.0,4.0,179362304,13853,0,0,0,0,0,0
2022-10-04 15:53:33.709,628416,17,1350791784,-99.30000305,-10.39999962,22.0,17.0,13.0,127.0,5.0,181214191,13853,0,0,0,0,0,0
2022-10-04 15:53:34.238,628416,17,1350791784,-101.3000031,-10.5,20.5,17.0,14.0,127.0,4.0,181214191,13853,0,0,0,0,0,0
2022-10-04 15:53:34.755,628416,17,1350791784,-99.80000305,-10.5,23.0,18.0,14.0,128.0,4.0,181214191,13853,0,0,0,0,0,0
2022-10-04 15:53:35.284,628416,17,1350791784,-98.90000153,-10.39999962,20.39999962,19.0,14.0,128.0,4.0,153204736,13853,0,0,0,0,0,0
2022-10-04 15:53:35.755,628416,17,1350791784,-99.19999695,-10.5,23.10000038,20.0,13.0,128.0,4.0,153204736,13853,0,0,0,0,0,0
2022-10-04 15:53:36.267,628416,17,1350791784,-99.09999847,-10.5,22.89999962,21.0,13.0,128.0,4.0,195790848,13853,0,0,0,0,0,0
2022-10-04 15:53:36.765,628416,17,1350791784,-99.5,-10.5,22.20000076,20.0,13.0,128.0,5.0,195790848,13853,0,0,0,0,0,0
2022-10-04 15:53:37.275,628416,17,1350791784,-99.5,-10.39999962,20.89999962,20.0,14.0,128.0,4.0,196273152,13853,0,0,0,0,0,0
2022-10-04 15:53:37.782,628416,17,1350791784,-100.5999985,-10.39999962,20.89999962,20.0,14.0,128.0,5.0,196273152,13853,0,0,0,0,0,0
2022-10-04 15:53:38.295,628416,17,1350791784,-101.0,-10.39999962,22.5,19.0,14.0,128.0,4.0,184146093,13853,0,0,0,0,0,0
2022-10-04 15:53:38.797,628416,17,1350791784,-99.5,-10.39999962,21.60000038,19.0,13.0,128.0,4.0,184146093,13853,0,0,0,0,0,0
2022-10-04 15:53:39.321,628416,17,1350791784,-99.40000153,-10.39999962,22.0,20.0,15.0,128.0,4.0,184146093,13853,0,0,0,0,0,0
2022-10-04 15:53:39.840,628416,17,1350791784,-101.6999969,-10.5,21.20000076,20.0,13.0,128.0,4.0,193010176,13853,0,0,0,0,0,0
2022-10-04 15:53:40.367,628416,17,1350791784,-100.8000031,-10.39999962,21.39999962,20.0,13.0,128.0,4.0,193010176,13853,0,0,0,0,0,0
2022-10-04 15:53:40.883,628416,17,1350791784,-99.80000305,-10.5,23.29999924,19.0,12.0,128.0,4.0,193010176,13853,0,0,0,0,0,0
2022-10-04 15:53:41.414,628416,17,1350791784,-100.4000015,-10.39999962,22.5,19.0,14.0,128.0,4.0,193010176,13853,0,0,0,0,0,0
2022-10-04 15:53:41.893,628416,17,1350791784,-97.59999847,-10.39999962,24.5,20.0,12.0,128.0,5.0,187454976,13853,0,0,0,0,0,0
2022-10-04 15:53:42.396,628416,17,1350791784,-97.80000305,-10.39999962,25.60000038,21.0,12.0,128.0,4.0,187454976,13853,0,0,0,0,0,0
2022-10-04 15:53:42.921,628416,17,1350791784,-101.0,-10.5,22.10000038,20.0,14.0,128.0,4.0,187454976,13853,0,0,0,0,0,0
2022-10-04 15:53:43.439,628416,17,1350791784,-100.1999969,-10.39999962,23.60000038,19.0,14.0,128.0,4.0,187884051,13853,0,0,0,0,0,0
2022-10-04 15:53:43.942,628416,17,1350791784,-99.30000305,-10.30000019,23.60000038,19.0,14.0,128.0,4.0,187884051,13853,0,0,0,0,0,0
2022-10-04 15:53:44.473,628416,17,1350791784,-96.69999695,-10.30000019,27.10000038,20.0,14.0,128.0,4.0,187884051,13853,0,0,0,0,0,0
2022-10-04 15:53:44.965,628416,17,1350791784,-98.90000153,-10.39999962,24.20000076,21.0,13.0,128.0,4.0,193265393,13853,0,0,0,0,0,0
2022-10-04 15:53:45.489,628416,17,1350791784,-99.19999695,-10.39999962,25.10000038,20.0,14.0,128.0,5.0,193265393,13853,0,0,0,0,0,0
2022-10-04 15:53:45.976,628416,17,1350791784,-97.40000153,-10.39999962,24.89999962,19.0,13.0,128.0,4.0,193265393,13853,0,0,0,0,0,0
2022-10-04 15:53:46.477,628416,17,1350791784,-100.4000015,-10.39999962,21.0,20.0,14.0,127.0,4.0,192699392,13853,0,0,0,0,0,0
2022-10-04 15:53:46.995,628416,17,1350791784,-102.4000015,-10.39999962,20.0,18.0,14.0,129.0,4.0,192699392,13853,0,0,0,0,0,0
2022-10-04 15:53:47.497,628416,17,1350791784,-102.3000031,-10.39999962,20.89999962,19.0,14.0,128.0,4.0,175748096,13853,0,0,0,0,0,0
2022-10-04 15:53:48.004,628416,17,1350791784,-102.0999985,-10.5,21.70000076,18.0,14.0,128.0,4.0,171862016,13853,0,0,0,0,0,0
2022-10-04 15:53:48.523,628416,17,1350791784,-100.4000015,-10.39999962,20.60000038,17.0,13.0,128.0,4.0,171862016,13853,0,0,0,0,0,0
2022-10-04 15:53:49.048,628416,17,1350791784,-102.5999985,-10.5,19.89999962,16.0,14.0,129.0,4.0,142732288,13853,0,0,0,0,0,0
2022-10-04 15:53:49.570,628416,17,1350791784,-101.5,-10.39999962,20.29999924,17.0,12.0,128.0,4.0,142732288,13853,0,0,0,0,0,0
2022-10-04 15:53:50.089,628416,17,1350791784,-102.5999985,-10.5,18.0,18.0,13.0,128.0,4.0,151777280,13853,0,0,0,0,0,0
2022-10-04 15:53:50.616,628416,17,1350791784,-102.8000031,-10.5,20.60000038,17.0,14.0,128.0,5.0,151777280,13853,0,0,0,0,0,0
2022-10-04 15:53:51.123,628416,17,1350791784,-101.5999985,-10.5,22.20000076,16.0,13.0,129.0,4.0,166017024,13853,0,0,0,0,0,0
2022-10-04 15:53:51.634,628416,17,1350791784,-100.0999985,-10.39999962,22.89999962,17.0,13.0,128.0,4.0,166017024,13853,0,0,0,0,0,0
2022-10-04 15:53:52.158,628416,17,1350791784,-101.0,-10.5,23.0,18.0,12.0,128.0,4.0,147572619,13853,0,0,0,0,0,0
